cruiseID,Station,depth_max,dec_lat,dec_lon,time_gmt,year,month,day,temp (degC),salinity,DO (mg/L),Avg chl a (ug/L),NH4  (uM),PO4  (uM),NO3+NO2 (uM),NO3   (uM),NO2  (uM),Si    (uM),8-day seascapes,monthly seascapes,conc_deployDurMin,focus_threshold,sampled_vol_per_min,total_vol_sampled,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,timeStamp,timestamp,deployment_id,deployDurMin
WS23011,TB1,5.7,27.803,-82.882,6:35:00 AM,2023,1,13,17.38593,34.48959,7.7876,2.526501307,0.12,0.06,0.04,0.03,0.01,0.25,21.0,21.0,5.72,0.7,378.6,2164.33,,,,,,,2023-01-13 06:35:00,2023-01-13 06:35:00,80.0,5.716666666666667
WS23011,TB2,8.7,27.741,-82.928,7:35:00 AM,2023,1,13,17.75044,35.50887,7.5972,3.243526371,0.19,0.11,0.07,0.06,0.01,0.58,21.0,21.0,21.23,0.7,378.6,838.94,,,,,,,2023-01-13 07:35:00,2023-01-13 07:35:00,81.0,21.233333333333334
WS23011,TB3,14.0,27.674,-82.997,8:34:00 AM,2023,1,13,18.23884,35.95191,7.3745,3.556843588,0.95,0.08,0.05,0.04,0.01,0.97,21.0,21.0,5.95,0.7,378.6,2252.67,,,,,,,2023-01-13 08:34:00,2023-01-13 08:34:00,82.0,5.95
WS23011,TB4,22.6,27.62,-83.132,10:06:00 AM,2023,1,13,20.671,36.267,6.89,0.689297876,0.11,0.06,0.03,0.02,0.01,1.58,15.0,15.0,8.73,0.7,378.6,336.44,,,,,,,2023-01-13 10:06:00,2023-01-13 10:06:00,83.0,8.733333333333333
WS23011,TB5,30.1,27.614,-83.29,11:58:00 AM,2023,1,13,21.638,36.257,6.813,0.497980284,0.04,0.07,0.02,0.01,0.01,1.73,15.0,15.0,9.85,0.7,378.6,3729.21,,,,,,,2023-01-13 11:58:00,2023-01-13 11:58:00,84.0,9.85
WS23011,TB10,36.4,27.609,-83.481,2:09:00 PM,2023,1,13,20.949,36.227,,0.490771215,0.09,0.06,0.01,0.01,0.0,1.87,15.0,15.0,16.23,0.7,378.6,6145.94,,,,,,,2023-01-13 14:09:00,2023-01-13 14:09:00,85.0,16.233333333333334
WS23011,AMI9,48.1,27.182,-83.495,5:38:00 PM,2023,1,13,22.626,36.283,6.676,0.459716766,0.25,0.06,0.0,0.0,0.0,1.76,15.0,15.0,10.87,0.7,378.6,4114.12,,,,,,,2023-01-13 17:38:00,2023-01-13 17:37:59,86.0,10.866666666666667
WS23011,AMI8,42.3,27.226,-83.407,6:51:00 PM,2023,1,13,22.23,36.269,6.731,0.571180059,1.36,0.22,1.7,0.35,1.35,7.08,15.0,15.0,8.35,0.7,378.6,3161.31,,,,,,,2023-01-13 18:51:00,2023-01-13 18:51:00,87.0,8.35
WS23011,AMI7,40.12,27.269,-83.316,8:08:00 PM,2023,1,13,21.052,36.261,6.858,0.545116502,0.07,0.05,0.0,0.0,0.0,2.09,15.0,15.0,8.15,0.7,378.6,385.59,,,,,,,2023-01-13 20:08:00,2023-01-13 20:08:01,88.0,8.15
WS23011,AMI6,30.3,27.304,-83.222,9:14:00 PM,2023,1,13,20.96223,36.27249,6.8023,0.495762109,0.08,0.05,0.02,0.01,0.01,2.21,15.0,15.0,9.55,0.7,378.6,3615.63,,,,,,,2023-01-13 21:14:00,2023-01-13 21:14:00,89.0,9.55
WS23011,AMI5,27.9,27.332,-83.125,10:39:00 PM,2023,1,13,20.54599,36.25227,6.9058,0.634952589,0.81,0.05,0.0,0.0,0.0,1.67,15.0,15.0,8.73,0.7,378.6,336.44,,,,,,,2023-01-13 22:39:00,2023-01-13 22:39:00,90.0,8.733333333333333
WS23011,AMI4,22.9,27.378,-83.031,1:06:00 AM,2023,1,14,19.33499,36.16313,7.1464,1.328132272,0.2,0.06,0.02,0.01,0.01,0.97,15.0,15.0,7.97,0.7,378.6,316.18,,,,,,,2023-01-14 01:06:00,2023-01-14 01:06:00,91.0,7.966666666666667
WS23011,AMI3,14.8,27.415,-82.934,3:13:00 AM,2023,1,14,18.1635,35.82735,7.368,1.512795339,0.19,0.06,0.05,0.04,0.01,0.52,21.0,21.0,6.03,0.7,378.6,2284.22,,,,,,,2023-01-14 03:13:00,2023-01-14 03:13:00,92.0,6.033333333333333
WS23011,AMI2,8.4,27.454,-82.842,4:21:00 AM,2023,1,14,17.61186,35.19283,7.5203,0.722015957,0.25,0.04,0.02,0.0,0.02,0.79,21.0,21.0,0.43,0.7,378.6,164.6,,,,,,,2023-01-14 04:21:00,2023-01-14 04:25:50,93.0,0.43333333333333335
WS23011,AMI1,7.6,27.494,-82.748,5:35:00 AM,2023,1,14,17.75992,33.54476,7.3963,0.633843502,0.135,0.065,0.03,0.01,0.02,0.7,21.0,21.0,0.23,0.7,378.6,88.34,,,,,,,2023-01-14 05:35:00,2023-01-14 05:40:00,94.0,0.23333333333333334
WS23011,V1,1.0,27.111,-82.478,12:56:00 PM,2023,1,14,17.4297,35.003,7.0623,3.673852318,0.39,0.15,0.08,0.05,0.03,3.96,21.0,21.0,0.18,0.7,378.6,69.5,,,,,,,2023-01-14 12:56:00,2023-01-14 12:59:34,95.0,0.18333333333333332
WS23011,V2,11.4,27.071,-82.543,1:49:00 PM,2023,1,14,17.85,35.405,7.193,2.18933871,0.25,0.06,0.02,0.0,0.02,1.34,21.0,21.0,,,,,,,,,,,2023-01-14 13:49:00,2023-01-14 13:55:07,96.0,0.0
WS23011,V3,13.5,27.032,-82.61,2:55:00 PM,2023,1,14,18.144,35.523,7.236,1.546622508,0.13,0.03,0.03,0.01,0.02,0.82,21.0,21.0,8.02,0.7,378.6,335.11,,,,,,,2023-01-14 14:55:00,2023-01-14 14:55:15,97.0,8.016666666666667
WS23011,V4,19.61,26.991,-82.681,3:57:00 PM,2023,1,14,18.331,35.888,7.177,1.636458595,0.09,0.02,0.01,0.0,0.01,0.72,15.0,15.0,8.12,0.7,378.6,372.97,,,,,,,2023-01-14 15:57:00,2023-01-14 15:57:00,98.0,8.116666666666667
WS23011,V5,22.7,26.95,-82.743,5:06:00 PM,2023,1,14,19.271,36.192,7.0921,0.89558815,0.1,0.02,0.01,0.0,0.01,0.87,15.0,15.0,10.93,0.7,378.6,4139.36,,,,,,,2023-01-14 17:06:00,2023-01-14 17:06:00,99.0,10.933333333333334
WS23011,V6,27.9,26.915,-82.819,6:11:00 PM,2023,1,14,20.21137,36.27084,6.9663,0.618870821,0.09,0.02,0.01,0.0,0.01,1.2,15.0,15.0,7.42,0.7,378.6,287.95,,,,,,,2023-01-14 18:11:00,2023-01-14 18:11:00,100.0,7.416666666666667
WS23011,V7,30.44,26.877,-82.884,7:16:00 PM,2023,1,14,20.374,36.271,6.912,0.593351579,0.0,0.08,0.09,0.08,0.01,1.44,15.0,15.0,7.87,0.7,378.6,2978.32,,,,,,,2023-01-14 19:16:00,2023-01-14 19:16:00,101.0,7.866666666666666
WS23011,V8,32.75,26.831,-82.957,8:24:00 PM,2023,1,14,21.221,36.277,6.716,0.81738339,0.05,0.08,0.09,0.08,0.01,1.96,15.0,15.0,8.52,0.7,378.6,3224.41,,,,,,,2023-01-14 20:24:00,2023-01-14 20:24:00,102.0,8.516666666666667
WS23011,V9,37.8,26.732,-83.096,10:16:00 PM,2023,1,14,21.53122,36.28579,6.7261,0.675977172,0.02,0.07,0.04,0.03,0.01,1.76,15.0,15.0,12.65,0.7,378.6,4789.29,,,,,,,2023-01-14 22:16:00,2023-01-14 22:16:00,103.0,12.65
WS23011,GP5,21.0,26.596,-82.695,12:55:00 AM,2023,1,15,20.21226,36.24444,6.9242,0.566179404,0.05,0.06,0.05,0.04,0.01,1.51,15.0,15.0,6.62,0.7,378.6,255.7,,,,,,,2023-01-15 00:55:00,2023-01-15 00:55:00,104.0,6.616666666666666
WS23011,BG4,18.4,26.629,-82.554,2:04:00 AM,2023,1,15,20.63868,36.30781,6.728,0.869509603,0.12,0.06,0.03,0.02,0.01,2.45,15.0,15.0,7.62,0.7,378.6,2883.67,,,,,,,2023-01-15 02:04:00,2023-01-15 02:04:05,105.0,7.616666666666666
WS23011,RP4,14.0,26.577,-82.498,2:44:00 AM,2023,1,15,20.1382,36.27799,6.9304,0.873391343,0.59,0.06,0.02,0.01,0.01,2.06,15.0,15.0,7.38,0.7,378.6,2795.33,,,,,,,2023-01-15 02:44:00,2023-01-15 02:44:00,106.0,7.383333333333334
WS23011,BG3,13.5,26.668,-82.413,4:03:00 AM,2023,1,15,18.0676,35.64095,7.2062,1.991332261,0.45,0.05,0.03,0.02,0.01,1.09,21.0,21.0,6.83,0.7,378.6,2587.1,,,,,,,2023-01-15 04:03:00,2023-01-15 04:03:18,107.0,6.833333333333333
WS23011,BG2,9.1,26.686,-82.34,4:48:00 AM,2023,1,15,17.6673,35.42631,7.2112,2.974521372,0.14,0.04,0.02,0.01,0.01,0.97,21.0,21.0,,,,,,,,,,,2023-01-15 04:48:00,2023-01-15 04:54:35,108.0,0.0
WS23011,BG1,8.3,26.715,-82.256,6:09:00 AM,2023,1,15,16.55874,33.8178,7.2818,3.552623261,0.325,0.6,0.14,0.11,0.03,13.565,21.0,21.0,0.28,0.7,378.6,17.27,,,,,,,2023-01-15 06:09:00,2023-01-15 06:13:38,109.0,0.2833333333333333
WS23011,RP3,10.9,26.55,-82.332,8:30:00 AM,2023,1,15,17.76112,35.60279,7.0413,2.345679606,0.7,0.06,0.01,0.0,0.01,0.82,21.0,21.0,0.02,0.7,378.6,6.4,,,,,,,2023-01-15 08:30:00,2023-01-15 08:34:44,110.0,0.016666666666666666
WS23011,RP2,8.0,26.55,-82.254,9:28:00 AM,2023,1,15,17.853,35.616,7.075,3.107609577,0.1,0.08,0.01,0.0,0.01,4.16,21.0,21.0,,,,,,,,,,,2023-01-15 09:28:00,2023-01-15 09:31:57,111.0,0.0
WS23011,RP1,1.0,26.544,-82.218,9:59:00 AM,2023,1,15,16.968,34.771,7.275,4.102443906,0.215,0.275,0.04,0.02,0.02,11.24,21.0,21.0,,,,,,,,,,,2023-01-15 09:59:00,,,
WS23011,CAL1,3.5,26.419,-81.964,1:24:00 PM,2023,1,15,16.487,31.928,7.167,4.61233809,0.705,0.445,0.7,0.61,0.09,19.595,21.0,21.0,,,,,,,,,,,2023-01-15 13:24:00,,,
WS23011,CAL2,6.8,26.383,-82.0,3:06:00 PM,2023,1,15,16.987,34.735,6.957,4.616497096,0.23,0.3,0.12,0.09,0.03,10.06,21.0,21.0,,,,,,,,,,,2023-01-15 15:06:00,,,
WS23011,CAL3,9.0,26.343,-82.042,3:45:00 PM,2023,1,15,17.348,35.287,6.891,0.907217928,0.25,0.27,0.02,0.0,0.02,7.87,21.0,21.0,0.13,0.7,378.6,5.48,,,,,,,2023-01-15 15:45:00,2023-01-15 15:49:30,112.0,0.13333333333333333
WS23011,CAL4,12.1,26.254,-82.138,4:45:00 PM,2023,1,15,18.029,35.544,7.164,3.35049555,0.1,0.09,0.01,0.0,0.01,3.27,21.0,21.0,,,,,,,,,,,2023-01-15 16:45:00,,,
WS23011,CAL5,18.3,26.183,-82.213,5:46:00 PM,2023,1,15,19.059,36.041,7.135,2.769343724,0.14,0.06,0.01,0.0,0.01,2.21,21.0,21.0,,,,,,,,,,,2023-01-15 17:46:00,,,
WS23011,33,7.9,25.91,-81.797,9:11:00 PM,2023,1,15,18.61494,35.45867,7.0249,5.018534381,0.48,0.15,0.18,0.12,0.06,6.57,21.0,21.0,,,,,,,,,,,2023-01-15 21:11:00,,,
WS23011,31,14.96,25.74,-81.941,10:50:00 PM,2023,1,15,19.32118,35.9904,7.0791,2.461022716,0.18,0.04,0.05,0.03,0.02,1.57,21.0,21.0,,,,,,,,,,,2023-01-15 22:50:00,2023-01-15 22:55:02,113.0,0.0
WS23011,41,1.0,25.733,-81.575,1:31:00 AM,2023,1,16,17.78603,34.96708,7.0658,3.829613087,0.38,0.19,0.19,0.12,0.07,8.25,21.0,21.0,0.02,0.7,378.6,6.4,,,,,,,2023-01-16 01:31:00,2023-01-16 01:35:11,114.0,0.016666666666666666
WS23011,45,5.4,25.583,-81.471,3:37:00 AM,2023,1,16,18.35445,35.36123,7.1888,0.662391085,0.11,0.05,0.03,0.015,0.015,10.6,21.0,21.0,,,,,,,,,,,2023-01-16 03:37:00,2023-01-16 03:41:12,115.0,0.0
WS23011,47,1.0,25.583,-81.368,4:26:00 AM,2023,1,16,17.99935,35.18491,7.2313,4.066399184,0.06,0.06,0.01,0.01,0.0,15.08,21.0,27.0,,,,,,,,,,,2023-01-16 04:26:00,2023-01-16 04:29:56,116.0,0.0
WS23011,49,1.0,25.582,-81.294,5:05:00 AM,2023,1,16,17.01193,32.68584,7.4251,2.353443084,0.07,0.09,0.02,0.01,0.01,28.39,21.0,27.0,,,,,,,,,,,2023-01-16 05:05:00,,,
WS23011,51,1.0,25.453,-81.309,6:28:00 AM,2023,1,16,17.86471,33.90573,7.3122,2.334034388,0.07,0.02,0.01,0.0,0.01,13.63,21.0,27.0,,,,,,,,,,,2023-01-16 06:28:00,,,
WS23011,53,1.0,25.454,-81.237,7:12:00 AM,2023,1,16,17.10071,32.43563,7.1829,3.050492556,0.1,0.04,0.01,0.0,0.01,9.34,21.0,27.0,,,,,,,,,,,2023-01-16 07:12:00,2023-01-16 07:14:35,117.0,0.0
WS23011,57.1,1.0,25.354,-81.337,8:36:00 AM,2023,1,16,18.2433,34.96651,7.2435,4.723522194,0.68,0.02,0.01,0.01,0.0,11.67,21.0,21.0,,,,,,,,,,,2023-01-16 08:36:00,,,
WS23011,57,1.0,25.351,-81.269,9:19:00 AM,2023,1,16,17.718,33.808,7.183,3.796341036,0.11,0.03,0.02,0.01,0.01,8.71,21.0,21.0,,,,,,,,,,,2023-01-16 09:19:00,,,
WS23011,56,1.0,25.349,-81.228,10:00:00 AM,2023,1,16,17.387,33.165,7.042,3.663252831,0.11,0.03,0.02,0.01,0.01,7.47,21.0,21.0,,,,,,,,,,,2023-01-16 10:00:00,,,
WS23011,55,1.0,25.35,-81.194,10:33:00 AM,2023,1,16,16.994,32.536,7.097,7.7634786,0.14,0.1,0.05,0.0,0.05,5.65,21.0,21.0,,,,,,,,,,,2023-01-16 10:33:00,,,
WS23011,54,1.0,25.341,-81.156,11:19:00 AM,2023,1,16,16.707,29.703,6.0463,11.22931726,0.2,0.04,0.04,0.0,0.04,23.73,21.0,21.0,,,,,,,,,,,2023-01-16 11:19:00,,,
WS23011,57.2,8.5,25.351,-81.49,1:38:00 PM,2023,1,16,18.891,35.713,6.85,2.798179501,0.78,0.07,0.49,0.35,0.14,1.98,21.0,21.0,,,,,,,,,,,2023-01-16 13:38:00,,,
WS23011,57.3,10.8,25.351,-81.648,2:47:00 PM,2023,1,16,19.189,35.61,7.243,3.562327609,0.17,0.03,0.12,0.08,0.04,8.19,21.0,21.0,,,,,,,,,,,2023-01-16 14:47:00,,,
WS23011,58,11.98,25.166,-81.654,4:11:00 PM,2023,1,16,19.909,35.812,6.969,4.408546777,0.1,0.02,0.02,0.0,0.02,5.68,21.0,21.0,4.87,0.7,378.6,1842.52,,,,,,,2023-01-16 16:11:00,2023-01-16 16:11:44,118.0,4.866666666666666
WS23011,60,5.7,25.166,-81.337,6:19:00 PM,2023,1,16,18.793,34.976,7.524,5.868635288,0.245,0.05,0.04,0.015,0.025,2.895,21.0,21.0,,,,,,,,,,,2023-01-16 18:19:00,,,
WS23011,64,1.0,25.166,-81.161,7:38:00 PM,2023,1,16,17.125,30.2195,7.036,1.36193596,0.46,0.12,0.21,0.16,0.05,18.29,21.0,21.0,,,,,,,,,,,2023-01-16 19:38:00,,,
WS23011,65,1.0,25.096,-81.096,8:32:00 PM,2023,1,16,18.09,31.448,7.522,4.800325179,0.215,0.11,0.045,0.025,0.02,3.7,21.0,21.0,,,,,,,,,,,2023-01-16 20:32:00,,,
WS23011,68,1.0,24.932,-81.165,9:56:00 PM,2023,1,16,18.72488,34.22237,7.3841,0.994834329,0.48,0.03,0.03,0.01,0.02,3.585,21.0,21.0,,,,,,,,,,,2023-01-16 21:56:00,,,
WS23011,12,32.7,24.714,-80.831,3:49:00 AM,2023,1,17,24.46735,36.03165,6.425,0.529580147,0.15,0.03,0.03,0.02,0.01,1.49,15.0,15.0,8.58,0.7,378.6,3249.65,,,,,,,2023-01-17 03:49:00,2023-01-17 03:49:00,119.0,8.583333333333334
WS23011,10,1.0,24.787,-80.861,4:36:00 AM,2023,1,17,17.6592,33.0511,7.6996,0.441409212,0.39,0.01,0.23,0.18,0.05,4.73,21.0,21.0,4.4,0.7,378.6,1665.84,,,,,,,2023-01-17 04:36:00,2023-01-17 04:36:08,120.0,4.4
WS23011,7,1.0,24.815,-80.754,5:42:00 AM,2023,1,17,19.34575,35.58402,7.6484,0.404809956,0.22,0.02,0.14,0.09,0.05,1.52,21.0,21.0,3.83,0.7,378.6,1451.3,,,,,,,2023-01-17 05:42:00,2023-01-17 05:42:14,121.0,3.8333333333333335
WS23011,9,30.0,24.766,-80.724,6:16:00 AM,2023,1,17,24.29354,36.0207,6.4484,0.171905598,0.37,0.03,0.02,0.01,0.01,1.68,15.0,15.0,6.87,0.7,378.6,2599.72,,,,,,,2023-01-17 06:16:00,2023-01-17 06:16:02,122.0,6.866666666666666
WS23011,9.5,119.9,24.718,-80.692,6:53:00 AM,2023,1,17,25.18245,36.07555,6.1323,0.312202747,0.16,0.04,0.02,0.01,0.01,1.54,15.0,15.0,14.07,0.7,378.6,5325.64,,,,,,,2023-01-17 06:53:00,2023-01-17 06:53:00,123.0,14.066666666666666
WS23011,MR,33.8,25.007,-80.37,11:59:00 AM,2023,1,17,25.633,35.832,6.278,0.536234558,0.12,0.02,0.0,0.0,0.0,1.61,15.0,15.0,7.05,0.7,378.6,2669.13,,,,,,,2023-01-17 11:59:00,2023-01-17 11:58:59,124.0,7.05
WS23011,2,1.0,25.643,-80.106,7:57:00 PM,2023,1,17,24.178,36.047,6.524,0.685404254,0.2,0.04,0.05,0.04,0.01,1.6,15.0,15.0,,,,,,,,,,,2023-01-17 19:57:00,,,
WS23061,2,5.3,25.643,-80.104,11:26:00 AM,2023,3,2,25.217,36.102,6.266,,0.39,0.06,0.29,0.28,0.01,1.87,15.0,15.0,,,,,,,,,,,2023-03-02 11:26:00,,,
WS23061,MR,33.8,25.004,-80.369,6:03:00 PM,2023,3,2,25.651,36.115,6.475,,0.24,0.04,0.0,0.0,0.0,1.95,27.0,27.0,5.77,0.7,378.6,2183.26,,,,,,,2023-03-02 18:03:00,2023-03-02 18:03:00,125.0,5.766666666666667
WS23061,7,1.0,24.816,-80.754,10:00:00 PM,2023,3,2,26.61275,35.58478,7.0071,,0.51,0.03,0.06,0.03,0.03,6.45,27.0,27.0,,,,,,,,,,,2023-03-02 22:00:00,,,
WS23061,9,31.6,24.763,-80.725,10:35:00 PM,2023,3,2,25.88642,36.20687,6.5154,,0.75,0.17,1.61,1.58,0.03,5.82,27.0,15.0,5.97,0.7,378.6,2258.98,,,,,,,2023-03-02 22:35:00,2023-03-02 22:34:59,126.0,5.966666666666667
WS23061,9.5,131.4,24.715,-80.685,11:13:00 PM,2023,3,2,25.4466,36.1723,6.5079,,0.87,0.19,1.69,1.66,0.03,5.96,13.0,13.0,11.37,0.7,378.6,433.42,,,,,,,2023-03-02 23:13:00,2023-03-02 23:13:25,127.0,11.366666666666667
WS23061,12,34.2,24.713,-80.831,12:40:00 AM,2023,3,3,25.38007,36.18684,6.4755,,0.26,0.04,0.02,0.02,0.0,1.43,13.0,15.0,9.67,0.7,378.6,3659.8,,,,,,,2023-03-03 00:40:00,2023-03-03 00:39:59,128.0,9.666666666666666
WS23061,10,1.0,24.788,-80.864,1:26:00 AM,2023,3,3,26.38638,36.10747,6.7837,,0.55,0.09,0.81,0.79,0.02,10.01,21.0,27.0,,,,,,,,,,,2023-03-03 01:26:00,,,
WS23061,18,29.1,24.599,-81.181,5:33:00 AM,2023,3,3,25.40162,36.17099,6.3957,,0.36,0.04,0.06,0.06,0.0,1.92,13.0,15.0,7.88,0.7,378.6,2984.63,,,,,,,2023-03-03 05:33:00,2023-03-03 05:33:16,129.0,7.883333333333334
WS23061,16,1.0,24.67,-81.201,6:49:00 AM,2023,3,3,26.31752,36.41078,6.9578,,0.41,0.02,0.04,0.02,0.02,7.34,27.0,27.0,4.95,0.7,378.6,1874.7,,,,,,,2023-03-03 06:49:00,2023-03-03 06:49:00,130.0,4.95
WS23061,68,1.0,24.931,-81.167,11:10:00 AM,2023,3,3,25.653,36.049,6.61,,0.57,0.02,0.0,0.0,0.01,5.38,21.0,21.0,2.65,0.7,378.6,13.29,,,,,,,2023-03-03 11:10:00,2023-03-03 11:10:00,131.0,2.65
WS23061,65,1.0,25.095,-81.098,12:34:00 PM,2023,3,3,25.352,34.414,6.051,,1.03,0.1,0.23,0.11,0.12,41.46,21.0,21.0,,,,,,,,,,,2023-03-03 12:34:00,,,
WS23061,64,1.0,25.167,-81.157,1:29:00 PM,2023,3,3,25.2997,34.332,5.922,,0.94,0.11,0.34,0.28,0.06,48.49,21.0,21.0,,,,,,,,,,,2023-03-03 13:29:00,,,
WS23061,60,6.2,25.168,-81.336,2:54:00 PM,2023,3,3,25.443,35.673,6.284,,0.68,0.08,0.14,0.09,0.05,8.02,21.0,21.0,,,,,,,,,,,2023-03-03 14:54:00,,,
WS23061,58,12.3,25.167,-81.654,5:14:00 PM,2023,3,3,24.823,36.115,6.631,,0.27,0.02,0.0,0.0,0.0,4.02,21.0,21.0,6.07,0.7,378.6,2296.84,,,,,,,2023-03-03 17:14:00,2023-03-03 17:14:00,132.0,6.066666666666666
WS23061,57.3,10.2,25.351,-81.653,6:38:00 PM,2023,3,3,24.816,35.916,6.6,,0.2,0.03,0.0,0.0,0.0,4.55,21.0,21.0,4.18,0.7,378.6,1583.81,,,,,,,2023-03-03 18:38:00,2023-03-03 18:38:00,133.0,4.183333333333334
WS23061,57.2,7.8,25.351,-81.49,8:06:00 PM,2023,3,3,25.473,36.016,6.549,,0.3,0.04,0.02,0.01,0.01,3.84,21.0,27.0,2.55,0.7,378.6,965.43,,,,,,,2023-03-03 20:06:00,2023-03-03 20:07:09,134.0,2.55
WS23061,57.1,5.1,25.35,-81.339,9:25:00 PM,2023,3,3,25.8681,35.26368,6.5852,,0.26,0.08,0.0,0.0,0.0,12.5,21.0,27.0,,,,,,,,,,,2023-03-03 21:25:00,,,
WS23061,57,1.0,25.353,-81.262,10:14:00 PM,2023,3,3,26.10519,33.78111,6.5994,,0.46,0.12,0.38,0.37,0.01,27.5,21.0,27.0,,,,,,,,,,,2023-03-03 22:14:00,,,
WS23061,56,1.0,25.35,-81.228,10:43:00 PM,2023,3,3,26.06866,33.64607,6.5149,,0.45,0.07,0.0,0.0,0.01,38.86,21.0,27.0,,,,,,,,,,,2023-03-03 22:43:00,,,
WS23061,55,1.0,25.35,-81.198,11:04:00 PM,2023,3,3,26.12259,33.80421,6.3845,,0.38,0.06,0.0,0.0,0.01,43.44,21.0,27.0,,,,,,,,,,,2023-03-03 23:04:00,2023-03-03 23:06:26,135.0,0.0
WS23061,54,1.0,25.341,-81.157,11:44:00 PM,2023,3,3,26.24898,33.54617,6.5647,,0.33,0.1,0.02,0.0,0.02,36.54,21.0,27.0,,,,,,,,,,,2023-03-03 23:44:00,,,
WS23061,53,1.0,25.454,-81.228,1:07:00 AM,2023,3,4,26.17392,33.57207,6.4048,,0.255,0.04,0.0,0.0,0.005,42.58,27.0,27.0,,,,,,,,,,,2023-03-04 01:07:00,,,
WS23061,51,1.0,25.454,-81.308,1:45:00 AM,2023,3,4,25.97233,35.66198,6.4657,,0.68,0.12,0.81,0.78,0.03,15.62,27.0,27.0,,,,,,,,,,,2023-03-04 01:45:00,2023-03-04 01:49:15,136.0,0.0
WS23061,49,1.0,25.584,-81.292,3:05:00 AM,2023,3,4,25.99648,33.37719,6.2769,,0.535,0.03,0.045,0.04,0.01,40.18,21.0,27.0,,,,,,,,,,,2023-03-04 03:05:00,,,
WS23061,47,1.0,25.584,-81.367,3:42:00 AM,2023,3,4,25.83193,35.45045,6.2083,,0.78,0.05,0.0,0.0,0.01,30.59,21.0,27.0,,,,,,,,,,,2023-03-04 03:42:00,,,
WS23061,45,5.6,25.583,-81.471,4:30:00 AM,2023,3,4,25.59226,35.578,6.5615,,0.33,0.02,0.0,0.0,0.0,12.58,21.0,27.0,0.05,0.7,378.6,18.93,,,,,,,2023-03-04 04:30:00,2023-03-04 04:36:04,137.0,0.05
WS23061,41,1.0,25.733,-81.574,6:38:00 AM,2023,3,4,25.8054,35.39812,6.092,,0.61,0.06,0.0,0.0,0.01,27.64,21.0,27.0,,,,,,,,,,,2023-03-04 06:38:00,,,
WS23061,31,12.5,25.742,-81.939,9:27:00 AM,2023,3,4,24.218,36.153,6.705,,0.32,0.02,0.0,0.0,0.0,3.01,21.0,15.0,5.22,0.7,378.6,1975.3,,,,,,,2023-03-04 09:27:00,2023-03-04 09:27:00,138.0,5.216666666666667
WS23061,33,7.97,25.91,-81.801,11:00:00 AM,2023,3,4,25.522,35.703,6.388,,0.89,0.06,0.31,0.24,0.07,9.64,27.0,27.0,,,,,,,,,,,2023-03-04 11:00:00,2023-03-04 11:06:25,139.0,0.0
WS23061,CAL5,18.0,26.184,-82.215,2:45:00 PM,2023,3,4,23.869,36.25,6.648,,0.33,0.04,0.02,0.02,0.0,3.81,15.0,15.0,6.42,0.7,378.6,2429.35,,,,,,,2023-03-04 14:45:00,2023-03-04 14:45:00,140.0,6.416666666666667
WS23061,CAL4,12.5,26.256,-82.139,3:38:00 PM,2023,3,4,23.969,36.011,6.698,,0.34,0.04,0.03,0.02,0.01,7.06,21.0,21.0,7.2,0.7,378.6,2725.92,,,,,,,2023-03-04 15:38:00,2023-03-04 15:38:00,141.0,7.2
WS23061,CAL3,9.1,26.341,-82.046,4:43:00 PM,2023,3,4,24.586,35.747,6.286,,0.88,0.08,0.26,0.24,0.02,12.54,21.0,21.0,5.8,0.7,378.6,2195.88,,,,,,,2023-03-04 16:43:00,2023-03-04 16:43:00,142.0,5.8
WS23061,CAL2,7.6,26.383,-82.001,5:19:00 PM,2023,3,4,25.083,35.555,6.047,,0.34,0.06,0.01,0.0,0.01,19.55,21.0,21.0,,,,,,,,,,,2023-03-04 17:19:00,,,
WS23061,CAL1,1.0,26.425,-81.961,5:59:00 PM,2023,3,4,26.081,35.09,5.743,,0.7,0.205,0.095,0.03,0.065,35.415,21.0,27.0,,,,,,,,,,,2023-03-04 17:59:00,,,
WS23061,RP1,5.6,26.543,-82.216,8:23:00 PM,2023,3,4,25.711,35.335,6.319,,0.82,0.2,0.15,0.07,0.08,23.91,21.0,21.0,,,,,,,,,,,2023-03-04 20:23:00,,,
WS23061,RP2,8.7,26.554,-82.253,8:48:00 PM,2023,3,4,25.184,35.562,6.066,,0.64,0.14,0.07,0.04,0.03,18.84,21.0,21.0,6.37,0.7,378.6,241.42,,,,,,,2023-03-04 20:48:00,2023-03-04 20:48:00,143.0,6.366666666666666
WS23061,RP3,10.2,26.553,-82.329,9:31:00 PM,2023,3,4,24.934,36.041,6.672,,0.84,0.07,0.38,0.35,0.03,9.36,21.0,21.0,6.15,0.7,378.6,2328.39,,,,,,,2023-03-04 21:31:00,2023-03-04 21:30:59,144.0,6.15
WS23061,BG1,13.1,26.71,-82.266,11:02:00 PM,2023,3,4,25.43574,34.8152,6.348,,1.04,0.3,0.53,0.48,0.05,24.97,21.0,21.0,,,,,,,,,,,2023-03-04 23:02:00,,,
